spec_id,short_descr,manufacturer,type,weight,megapixels,screen_size,dimensions
www.gosale.com//1281,"['sony', 'alpha', 'nex6l', '16mp', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '1650mm', 'zoom', 'lens']",sony,slr,,,,
www.gosale.com//1116,"['canon', 'powershot', 'a3100is', '121mp', 'digital', 'camera', '4x', 'zoom', 'blue']",canon,,,12.1,2.7,
www.gosale.com//895,"['canon', 'powershot', 'a590is', '8mp', 'digital', 'camera', '4x', 'optical', 'image', 'stabilized', 'zoom']",canon,,908.0,,,3.7h1.6w2.5d
www.gosale.com//1209,"['nikon', 'coolpix', 'p600', '161mp', 'wifi', 'digital', 'camera', '60x', 'zoom', 'full', 'hd', '1080p', 'video', 'black']",nikon,point shoot,,,,
www.gosale.com//1432,"['panasonic', 'lumix', 'gx7', '16mp', 'dslm', 'camera', 'tiltlive', 'viewfinder', 'silver', 'body']",panasonic,point shoot,,,,
www.gosale.com//975,"['nikon', 'coolpix', '3700', '3mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,slr,817.0,,,7.9h5.6w3.6d
www.gosale.com//744,"['nikon', 'coolpix', 'p7700', '122mp', 'digital', 'camera', '71x', 'zoom']",nikon,point shoot,,,,
www.gosale.com//1484,"['nikon', 'coolpix', 'l30', '201mp', 'digital', 'camera', '5x', 'zoom', '720p', 'hd', 'video', 'red']",nikon,point shoot,,,,
www.gosale.com//425,"['canon', 'powershot', 'a3100is', '121mp', 'digital', 'camera', '4x', 'zoom', 'red']",canon,point shoot,,12.1,2.7,
www.gosale.com//1285,"['canon', 'eos', 'rebel', 'xs', '101mp', 'digital', 'slr', 'camera', 'efs', '1855mm', 'f3556', 'lens', 'black']",canon,,1816.0,,,
www.gosale.com//622,"['panasonic', 'dmclx2s', '102mp', 'digital', 'camera', '4x', 'optical', 'image', 'stabilized', 'zoom', 'silver']",panasonic,,908.0,,,
www.gosale.com//1423,"['panasonic', 'lumix', 'dmczs20', '141', 'mp', 'digital', 'camera', '16x', 'wide', 'angle', 'optical', 'image', 'stabilized', 'zoom', 'builtin', 'gps', 'function', 'black', 'accessory', 'saver', '8gb', 'dmczs20', 'bundle']",panasonic,,,,,
www.gosale.com//946,"['sony', 'cybershot', 'dschx300', 'digital', 'camera', 'cs', 'lens', 'effect', 'kit', 'includes', 'high', 'definition', 'wide', 'angle', 'lens', 'telephoto', 'hd', 'lens', '3', 'piece', 'filter', 'kit', '32gb', 'sdhc', 'memory', 'card', 'sd', 'card', 'reader', 'sony', 'npbx1', 'replacement', 'battery', 'rapid', 'charger', 'case', '3', 'year', 'extend']",sony,,,,,
www.gosale.com//832,"['nikon', 'd5200', '241mp', 'cmos', 'digital', 'slr', '1855mm', 'f3556', 'afs', 'dx', 'vr', 'nikkor', 'zoom', 'lens']",nikon,slr,,,,
www.gosale.com//980,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '8gb', 'high', 'speed', 'sd', 'memory', 'card', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'hard', 'case', 'gripster']",butterflyphoto,,,,,
www.gosale.com//1262,"['fujifilm', 'finepix', 's2950', '14', 'mp', 'digital', 'camera', 'fujinon', '18x', 'wide', 'angle', 'optical', 'zoom', 'lens', '3inch', 'lcd', 'international', 'version', 'warranty', 'black', '32gb', 'sdhc', 'memory', 'usb', 'card', 'reader', '2', 'sets', '4', 'nimh', 'rechargeable', 'batteries', 'acdc', 'charger', 'memory']",fuji photo film,,,,,
www.gosale.com//919,"['canon', 'eos', 'rebel', 't3', '122mp', 'digital', 'slr', '1855mm', 'ii', 'lens', 'ef', '75300mm', 'iii', 'telephoto', 'zoom', 'lens']",canon,slr,,,,
www.gosale.com//558,"['kodak', 'easyshare', 'z915', '10mp', 'digital', 'camera', '10x', 'optical', 'zoom', 'black']",kodak,point shoot,,10.0,2.5,
www.gosale.com//927,"['canon', 'powershot', 'sx150', '141mp', 'digital', 'camera', '12x', 'zoom']",canon,point shoot,,14.1,3.0,
www.gosale.com//1133,"['battery', 'kit', 'includes', '2', 'extended', 'replacement', 'dmwblb13', '1500', 'mah', 'batteries', 'acdc', 'rapid', 'travel', 'charger', '3pc', 'lens', 'cleaning', 'kit', 'lcd', 'clear', 'screen', 'protectors', 'panasonic', 'lumix', 'dmcg1', 'dmcg10', '121', 'mp', 'digital', 'camera']",butterflyphoto,,,,,
www.gosale.com//1446,"['fujifilm', 'x100s', '16mp', 'digital', 'camera', '23mm', 'f2', 'lens']",fuji photo film,,,,,
www.gosale.com//1371,"['olympus', 'omd', 'em10', 'compact', 'system', 'camera', 'body', 'silver']",olympus,slr,,,,
www.gosale.com//1037,"['olympus', 'stylus', '730', '71mp', 'digital', 'camera', 'digital', 'image', 'stabilized', '3x', 'optical', 'zoom', 'silver']",olympus,,908.0,,,
www.gosale.com//406,"['point', 'n', 'shoot', 'accessory', 'kit', 'canon', 'powershot', 'a3000is', 'including', 'extended', 'life', 'battery', 'battery', 'charger', '16gb', 'sd', 'memory', 'card', 'card', 'reader', 'carrying', 'case', 'starter', 'kit']",digital,,,,,
www.gosale.com//1079,"['sony', 'cybershot', 'dschx10v', '182mp', 'digital', 'camera', '16x', 'zoom']",sony,point shoot,,,,
www.gosale.com//768,"['nikon', 'coolpix', 's6400', '16mp', 'digital', 'camera', '12x', 'zoom', 'blue']",nikon,,,,,
www.gosale.com//1295,"['samsung', 'gc110', 'galaxy', 'digital', 'camera', 'white', '16gb', 'micrsd', 'memory', 'card', 'mini', 'tripod', 'kit', 'usb', 'sdhc', 'reader', 'memory', 'wallet']",ebasket,,,,,
www.gosale.com//582,"['samsung', 'ecst700', 'touchscreen', 'digital', 'camera', '16', 'mp', '5x', 'zoom']",samsung,point shoot,,,,
www.gosale.com//611,"['nikon', 'coolpix', 'p7800', '122mp', 'digital', 'camera', '71x', 'zoom']",nikon,point shoot,,,,
www.gosale.com//758,"['nikon', 'coolpix', 's52', '9mp', 'digital', 'camera', 'zoom', '3x', 'optical', 'vibration', 'reduction', 'zoom', 'red']",nikon,,908.0,,,
www.gosale.com//459,"['sony', 'cybershot', 'dsch55', '141mp', 'digital', 'camera', '10x', 'wide', 'angle', 'zoom', 'g', 'lens', 'black']",sony,point shoot,,14.1,,
www.gosale.com//1026,"['polaroid', 'z2300', '10mp', 'digital', 'instant', 'print', 'camera', 'white']",polaroid,instant,,,,
www.gosale.com//1307,"['canon', 'eos', 'rebel', 'sl1', 'dslr', 'camera', 'efs', '1855mm', 'f3556', 'stm', 'lens', 'canon', 'ef', '75300mm', 'f4056', 'iii', 'autofocus', 'lens', '32gb', 'package', '3']",canon,,,,,
www.gosale.com//422,"['panasonic', 'dmclx2k', '102mp', 'digital', 'camera', '4x', 'optical', 'image', 'stabilized', 'zoom', 'black']",panasonic,,908.0,,,2.0h5.0w3.0d
www.gosale.com//974,"['digital', 'camera', 'display', 'protection', 'film', 'pro', 'guard', 'ar', 'panasonic', 'lumix', 'dmcgf1']",micro solution of japan,,,,,
www.gosale.com//782,"['panasonic', 'lumix', 'dmcgh4kbody', '1605', 'mp', 'digital', 'single', 'lens', 'mirrorless', 'camera', '4k', 'cinematic', 'video', 'recording', 'body', '64gb', 'u3', 'card', '72', 'tripod', 'accessories']",panasonic,,,,,
www.gosale.com//1349,"['nikon', 'coolpix', 's800c', '16mp', 'digital', 'camera', '10x', 'zoom', 'android', 'os', 'white']",nikon,point shoot,,,,
www.gosale.com//999,"['lytro', 'light', 'field', 'camera', '16gb', 'red', 'hot']",lytro,,,,,
www.gosale.com//1147,"['nikon', 'd200', '102mp', 'digital', 'slr', 'camera', '18200mm', 'f3556g', 'edif', 'afs', 'vr', 'dx', 'nikkor', 'zoom', 'lens', 'd200', '18200mm', 'nikkor', 'lens']",nikon,slr,3632.0,,,
www.gosale.com//1046,"['pentax', 'kx', 'dslr', 'camera', '124mp', '1855mm', 'f3556', 'al', 'lens']",pentax,slr,,12.4,,
www.gosale.com//467,"['sony', 'cybershot', 'dscw55', '72mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'pink']",sony,,454.0,,,4.0h2.5w1.0d
www.gosale.com//1469,"['nikon', 'd90', 'dx', '123mp', 'digital', 'slr', 'camera', 'body']",nikon,,2270.0,,,6.0h6.0w4.0d
www.gosale.com//1156,"['sony', 'alpha', 'nex5tl', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '1650mm', 'zoom', 'lens']",sony,slr,,,,
www.gosale.com//1013,"['casio', 'exilim', 'exfh25', '101mp', 'digital', 'camera', '20x', 'zoom']",casio,point shoot,,10.1,3.0,
www.gosale.com//1319,"['fujifilm', 'finepix', 's8000fd', '8mp', 'digital', 'camera', '18x', 'optical', 'image', 'stabilization']",fuji photo film,,908.0,,,7.0h6.2w4.8d
www.gosale.com//443,"['pentax', 'kr', 'digital', 'slr', 'camera', '1855mm', 'lens', 'black', 'sse', 'accessory', 'package', 'including', '8gb', 'sdhc', 'memory', 'card', 'jump', 'start', 'guide', 'slr', 'carrying', 'case', 'full', 'size', 'tripod', 'sse', 'cleaning', 'cloth']",pentax,,,12.4,,
www.gosale.com//1155,"['npw126', 'repacement', 'battery', 'fuji', 'xpro', '1', 'hs30exr', 'hs33exr']",bvi,,,,,
www.gosale.com//403,"['fujifilm', 'xs1', 'xs1', 'digital', 'camera', 'black', 'ultrasmooth', '26x', 'manual', 'zoom', '24624mm', '16199188']",fuji photo film,,,,,
www.gosale.com//1259,"['canon', 'eos', '60d', 'digital', 'slr', 'close', 'filte']",butterflyphoto,,,,,
www.gosale.com//732,"['canon', 'powershot', 'a470', '7mp', 'digital', 'camera', '34x', 'optical', 'zoom', 'blue']",canon,,454.0,,,
www.gosale.com//735,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', 'body', 'white', 'extended', 'life', 'battery', '32gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'accessory', 'saver', 'bu']",bvi,,,,,
www.gosale.com//1088,"['kodak', 'easyshare', 'z5010', '14mp', 'digital', 'camera', '21x', 'zoom']",kodak,,,,,
www.gosale.com//1321,"['fujifilm', 'x100', '123mp', 'digital', 'camera', '23mm', 'lens']",fuji photo film,point shoot,,,,
www.gosale.com//995,"['canon', 'powershot', 'tx1', '71mp', 'digital', 'camera', '10x', 'optical', 'image', 'stabilized', 'zoom']",canon,,908.0,,,8.7h6.3w2.5d
www.gosale.com//762,"['canon', 'powershot', 'sx500', '16mp', 'digital', 'camera', '30x', 'zoom']",canon,point shoot,,,,
www.gosale.com//1390,"['olympus', 'pen', 'epl2', 'digital', 'camera', 'black', 'w1442mm', 'lens', 'black', '16gb', 'sdhc', 'memory', '2x', 'extra', 'replacement', 'batteries', '3', 'extra', 'lens', 'deluxe', 'soft', 'carrying', 'case', 'aluminum', 'tripod', 'much']",digital,,,12.3,,
www.gosale.com//409,"['fujifilm', 'xe2', '163', 'mp', 'compact', 'system', 'digital', 'camera', 'body', 'black']",fuji photo film,,,,,
www.gosale.com//899,"['fujifilm', 'xm1', 'compact', 'system', '16mp', 'digital', 'camera', 'body', 'silver']",fuji photo film,,,,,
www.gosale.com//593,"['fujifilm', 'x20', '12mp', 'digital', 'camera', 'black', 'silver']",fuji photo film,,,,,
www.gosale.com//481,"['canon', 'eos', 'rebel', 't1i', '151mp', 'cmos', 'digital', 'slr', 'camera', 'body']",canon,slr,,15.1,3.0,
www.gosale.com//1406,"['sony', 'cybershot', 'dsch1', '51mp', 'digital', 'camera', '12x', 'steady', 'shot', 'zoom']",sony,,1816.0,,,4.3h3.2w3.2d
www.gosale.com//1377,"['nikon', 'd5300', '242mp', 'digital', 'slr', 'camera', 'builtin', 'wifi', 'gps', 'body']",nikon,slr,,,,
www.gosale.com//424,"['samsung', 'wb150f', 'smart', 'wifi', 'digital', 'camera', '18x', 'zoom', 'white']",samsung,point shoot,,,,
www.gosale.com//1413,"['canon', 'powershot', 's95', 'sd4000', 'digital', 'c']",butterflyphoto,,,,,
www.gosale.com//1468,"['canon', 'eos', '5d', 'mark', 'ii', '211mp', 'dslr', 'camera', 'body']",canon,,,21.1,3.0,
www.gosale.com//489,"['canon', 'powershot', 'sx230hs', '12mp', 'digital', 'camera', '14x', 'zoom', 'gps']",canon,,,12.1,,
www.gosale.com//1020,"['nikon', 'coolpix', 's01', '101mp', 'digital', 'camera', '3x', 'zoom', 'white']",nikon,point shoot,,,,
www.gosale.com//765,"['pentax', 'optio', 'wg2', 'gps', 'adventure', 'series', '16', 'mp', 'waterproof', 'digital', 'camera', '5', 'x', 'optical', 'zoom', 'orange', '4gb', 'sd', 'hc', 'card', 'battery', 'accessory', 'saver', 'bundle']",pentax,,,,,
www.gosale.com//723,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'battery', 'kit', 'includes', '2', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'deluxe', 'hard', 'case', 'lcd', 'clear', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1162,"['lomographic', 'holga', 'starter', 'kit']",lomo cameras,,908.0,,,
www.gosale.com//561,"['lowepro', 'lp36336', 'compact', 'ilc', 'courier', '80', 'black']",lowepro,,,,,
www.gosale.com//1486,"['sony', 'alpha', 'nex5k', '142mp', 'digital', 'camera', 'interchangeable', '1855mm', '16mm', 'f28', 'lens']",sony,,,,,
www.gosale.com//1483,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'battery', 'kit', 'includes', '2', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'hard', 'case', 'lcd', 'clear', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//862,"['nikon', 'coolpix', 's550', '10mp', 'digital', 'camera', '5x', 'optical', 'zoom', 'cool', 'blue']",nikon,,908.0,,,3.5h0.9w2.0d
www.gosale.com//1148,"['sony', 'cybershot', 'dscwx50', '162mp', 'digital', 'camera', '5x', 'zoom', 'black', 'dscwx50b']",sony,point shoot,,,,
www.gosale.com//423,"['panasonic', 'lumix', 'dmcg1', '121mp', 'slr', 'camera', 'lumix', 'g', 'vario', '1445mm', 'f3556', 'asph', 'mega', 'ois', 'lens', 'black']",panasonic,slr,,12.0,3.0,
www.gosale.com//550,"['pentax', 'q', '124mp', 'digtal', 'camera', 'kit', 'w', '02', 'standard', 'zoom', 'lens']",pentax,,,,,
www.gosale.com//884,"['panasonic', 'lumix', 'dmcgf3', '12mp', 'micro', '43', 'compact', 'system', 'camera', '1442mm', 'zoom', 'lens']",panasonic,slr,,,,
www.gosale.com//1373,"['canon', 'powershot', 's95', '10mp', 'digital', 'camera', '38x', 'wideangle', 'zoom']",canon,point shoot,,10.0,,
www.gosale.com//1113,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '8gb', 'high', 'speed', 'sd', 'memory', 'card', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'mini', 'hdmi', 'hdmi', 'cable', 'mini', 'tripod']",butterflyphoto,,,,,
www.gosale.com//1276,"['canon', 'powershot', 'sx50', 'hs', '121mp', 'digital', 'camera', '50x', 'zoom']",canon,point shoot,,,,
www.gosale.com//910,"['sony', 'cybershot', 'dsctx20', '162mp', 'digital', 'camera', '4x', 'zoom', 'black']",sony,point shoot,,,,
www.gosale.com//1381,"['wingscapes', 'birdcam', '20', 'flash', 'wsca02']",wingscapes,,,,,
www.gosale.com//470,"['fujifilm', 'x10', 'exr', 'cmos', '12mp', 'digital', 'camera', '1080p', 'video', '4x', 'zoom']",fuji photo film,,,,,
www.gosale.com//1271,"['canon', 'eos', '70d', '202mp', 'digital', 'slr', 'camera', 'body']",canon,slr,,,,
www.gosale.com//1179,"['olympus', 'pen', 'epl2', 'digital', 'camera', 'black', 'w1442mm', 'lens', 'black', '8gb', 'sdhc', 'memory', '2x', 'extra', 'replacement', 'batteries', '3', 'extra', 'lens', 'deluxe', 'soft', 'carrying', 'case', 'aluminum', 'tripod', 'much']",digital,,,12.3,,
www.gosale.com//530,"['fuji', 'finepix', 'a700', '73mp', 'digital', 'camera', '3x', 'optical', 'zoom']",fuji photo film,,908.0,,,
www.gosale.com//1102,"['olympus', 'fe200', '6mp', 'digital', 'camera', 'digital', 'image', 'stabilized', '5x', 'optical', 'zoom']",olympus,,454.0,,,
www.gosale.com//405,"['canon', 'powershot', 'sx10is', '10mp', 'digital', 'camera', '20x', 'wide', 'angle', 'optical', 'image', 'stabilized', 'zoom']",canon,,908.0,,,4.9h3.5w3.4d
www.gosale.com//798,"['canon', 'eos', '5d', 'mark', 'iii', '223', 'mp', 'full', 'frame', 'cmos', 'digital', 'slr', 'camera', 'extended', 'life', 'battery', '16gb', 'cf', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'accessory', 'saver', 'bundle']",bvi,,,,,
www.gosale.com//1359,"['canon', 'eos', '5d', 'mark', 'iii', '223', 'mp', 'full', 'frame', 'cmos', 'digital', 'slr', 'camera', 'extended', 'life', 'battery', '16gb', 'cf', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'professional', 'full', 'size', 'tripod']",bvi,,,,,
www.gosale.com//1197,"['nikon', 'coolpix', 's8200', '161', 'mp', 'cmos', 'digital', 'camera', '14x', 'zoom', 'silver']",nikon,point shoot,,,,
www.gosale.com//556,"['sony', 'mvccd350', 'cd', 'mavica', '32mp', 'digital', 'camera', 'w', '3x', 'optical', 'zoom']",sony,slr,513.0,,,2.9h5.4w3.6d
www.gosale.com//1202,"['olympus', 'pen', 'epl2', 'digital', 'camera', 'silver', 'w1442mm', 'lens', 'silver', '8gb', 'sdhc', 'memory', '2x', 'extra', 'replacement', 'batteries', '3', 'extra', 'lens', 'deluxe', 'soft', 'carrying', 'case', 'aluminum', 'tripod', 'much']",digital,,,12.3,,
www.gosale.com//1189,"['olympus', 'tough', 'tg610', 'waterproof', '14', 'mp', 'digital', 'camera', '5x', 'zoom', 'black']",olympus,point shoot,,,,
www.gosale.com//1392,"['casio', 'exilim', 'exs770', '7mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'orange']",casio,,908.0,,,3.7h2.4w0.7d
www.gosale.com//1269,"['advanced', 'accessory', 'kit', 'canon', 'powershot', 's95', 'digital', 'camera', 'includes', '8gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'replacement', 'nb6l', '1200', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'hard', 'case', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//620,"['nikon', 'coolpix', 's710', '145mp', 'digital', 'camera', '36x', 'wide', 'angle', 'optical', 'vibration', 'reduction']",nikon,point shoot,,14.5,3.0,
www.gosale.com//1054,"['fujifilm', 'x100', '123', 'mp', 'apsc', 'cmos', 'exr', 'digital', 'camera', '23mm', 'fujinon', 'lens', '28inch', 'lcd', 'w32gb', 'sdhc', 'memory', '2', 'extended', 'life', 'batteries', 'usb', 'card', 'reader', 'deluxe', 'case', 'wstrap', 'full', 'size', 'tripod', 'memory', 'card', 'wallet', 'advanced', 'accessory', 'saver', 'bundle']",fuji,,,,,
www.gosale.com//949,"['panasonic', 'lumix', 'dmczs8', '141mp', 'digital', 'camera', '16x', 'zoom', 'black']",panasonic,point shoot,,14.1,3.0,
www.gosale.com//781,"['sony', 'alpha', 'slta57', '161mp', 'digital', 'camera', 'body']",sony,slr,,,,
www.gosale.com//560,"['fujifilm', 'finepix', 'f750exr', 'digital', 'camera', 'white']",fuji photo film,,,,,
www.gosale.com//830,"['canon', 'powershot', 'g11', '10mp', 'digital', 'camera', '5x', 'wide', 'angle', 'zoom']",canon,point shoot,,10.0,,
www.gosale.com//1164,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'battery', 'kit', 'includes', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'hard', 'case', 'lcd', 'clear', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1064,"['panasonic', 'lumix', 'dmcgf1', '121mp', 'micro', 'fourthirds', 'lens', 'digital', 'camera', 'lumix', 'g', '20mm', 'f17', 'aspherical', 'lens']",panasonic,point shoot,,12.1,3.0,
www.gosale.com//1154,"['fujifilm', 'finepix', 'xp30', '14', 'mp', 'waterproof', 'digital', 'camera', 'fujinon', '5x', 'optical', 'zoom', 'lens', 'gps', 'geotagging', 'function', 'orange', '4gb', 'sd', 'hc', 'card', 'battery', 'accessory', 'saver', 'bundle']",fuji photo film,,,,,
www.gosale.com//829,"['pentax', 'k110d', '61mp', 'digital', 'slr', 'camera', '1855mm', 'f3556', 'lens']",pentax,slr,908.0,,,
www.gosale.com//875,"['pentax', 'q10', '124mp', 'digital', 'camera', '02', 'standard', 'zoom', 'lens', 'kit', '515mm', 'silver']",pentax,slr,,,,
www.gosale.com//1205,"['nikon', 'd750', 'fxformat', 'digital', 'slr', 'camera', 'body']",nikon,slr,,,,
www.gosale.com//1357,"['pentax', 'optio', 'a10', '8mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'shake', 'reduction']",pentax,,908.0,,,7.4h6.8w3.5d
www.gosale.com//839,"['lens', 'kit', 'includes', '52mm', 'multi', 'coated', 'protective', 'uv', 'filter', '52mm', 'lens', 'hood', 'lens', 'pen', 'cleaning', 'kit', 'panasonic', 'lumix', 'dmcg1', 'dmcg10', '121', 'mp', 'digital', 'camera']",butterflyphoto,,,,,
www.gosale.com//468,"['panasonic', 'lumix', 'dmcfp1', '121mp', 'digital', 'camera', '4x', 'zoom', 'black']",panasonic,,,12.1,2.7,
www.gosale.com//576,"['fujifilm', 'finepix', 'a600', '63mp', 'digital', 'camera', '3x', 'optical', 'zoom']",fuji photo film,,454.0,,,
www.gosale.com//398,"['sony', 'cybershot', 'dscwx300', '18mp', 'digital', 'camera', '20x', 'zoom', 'black']",sony,point shoot,,,,
www.gosale.com//450,"['sony', 'alpha', 'a6000', '243mp', 'camera', 'black', 'body']",sony,slr,,,,
www.gosale.com//480,"['olympus', 'fe170', '6mp', 'digital', 'camera', '3x', 'optical', 'zoom']",olympus,,454.0,,,
www.gosale.com//960,"['canon', 'eos', '70d', '202mp', 'digital', 'slr', 'camera', 'kit', 'efs', '18135mm', 'f3556', 'stm', 'lens']",canon,slr,,,,
www.gosale.com//1454,"['nikon', 'coolpix', 'p80', '101mp', 'digital', 'camera', '18x', 'wide', 'angle', 'optical', 'vibration', 'reduction', 'zoom', 'black']",nikon,,1362.0,,,4.3h3.1w3.1d
www.gosale.com//1055,"['konica', 'minolta', 'dimage', 'x50', '5mp', 'digital', 'camera', '28x', 'optical', 'zoom']",konica minolta,,454.0,,,8.4h3.3w2.4d
www.gosale.com//531,"['sony', 'alpha', 'nex7', '243mp', 'compact', 'interchangeable', 'lens', 'camera', '1855mm', 'lens']",sony,slr,,,,
www.gosale.com//624,"['canon', 'powershot', 'a3000is', '10mp', 'digital', 'camera', '4x', 'zoom']",canon,point shoot,,10.0,2.7,
www.gosale.com//1364,"['panasonic', 'lumix', 'dmcgf2', 'micro', 'fourthirds', 'interchangeable', 'lens', '121mp', 'digital', 'camera', '1442mm', 'lens', 'black']",panasonic,,,,,
www.gosale.com//795,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'battery', 'kit', 'includes', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'lcd', 'clear', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1493,"['accessory', 'kit', 'canon', 'powershot', 's95', 'digital', 'camera', 'includes', 'gripster', 'tripod', 'usb', '20', 'high', 'speed', 'card', 'reader', 'replacement', 'nb6l', '1200', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'hard', 'case', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//893,"['samsung', 'ecpl120', 'digital', 'camera', '142mp', '5x', 'zoom']",samsung,point shoot,,,,
www.gosale.com//432,"['panasonic', 'lumix', 'dmczs30', '18mp', 'digital', 'camera', '20x', 'zoom', 'dmczs30s', 'silver']",panasonic,point shoot,,,,
www.gosale.com//1257,"['olympus', 'sp570uz', '10mp', 'digital', 'camera', '20x', 'optical', 'dual', 'image', 'stabilized', 'zoom']",olympus,,1362.0,,,3.1h4.6w3.1d
www.gosale.com//1035,"['panasonic', 'dmclx3', '101mp', 'digital', 'camera', '25x', 'wide', 'angle', 'zoom', 'silver']",panasonic,,908.0,,,
www.gosale.com//740,"['sony', 'cybershot', 'dscw120b', '72mp', 'digital', 'camera', '4x', 'optical', 'zoom', 'super', 'steady', 'shot', 'black']",sony,,454.0,,,8.0h10.0w6.0d
www.gosale.com//1098,"['nikon', 'coolpix', 's210', '8mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'plum']",nikon,,908.0,,,3.5h0.8w2.2d
www.gosale.com//1036,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', '40mm', 'lens', 'white', 'extended', 'life', 'battery', '32gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', '3', 'piece', 'pr']",bvi,,,,,
www.gosale.com//773,"['nikon', 'd300s', '12mp', 'cmos', 'digital', 'slr', 'camera', 'body']",nikon,slr,,12.0,,
www.gosale.com//865,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', '40mm', 'lens', 'black', 'extended', 'life', 'battery', '16gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', '3', 'piece', 'pr']",bvi,,,,,
www.gosale.com//1109,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', 'body', 'black', 'extended', 'life', 'battery', '8gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'accessory', 'saver', 'bun']",bvi,,,,,
www.gosale.com//738,"['sony', 'cybershot', 'dscw650', '161mp', 'digital', 'camera', '5x', 'zoom', 'black']",sony,point shoot,,,,
www.gosale.com//1117,"['canon', 'eos', 'rebel', 'sl1', 'digital', 'slr', 'camera', 'body']",canon,slr,,,,
www.gosale.com//1218,"['canon', 'eos', 'rebel', 'sl1', '100d', 'dslr', 'camera', 'body', 'new', 'kit', 'box']",ebasket,,,,,
www.gosale.com//1125,"['canon', 'powershot', 's110', '121mp', 'digital', 'camera', '5x', 'zoom', 'black']",canon,point shoot,,,,
